commit_hash,refactor_code,repo,notebook,url_before,url_after
b083d9f6ac854e9b0c5501a781409c777eb8e87f,rs,phys201/nsdmd,model.ipynb,https://raw.githubusercontent.com/phys201/nsdmd/b083d9f6ac854e9b0c5501a781409c777eb8e87f~1/model.ipynb,https://raw.githubusercontent.com/phys201/nsdmd/b083d9f6ac854e9b0c5501a781409c777eb8e87f/model.ipynb
9826389761b81edb4196aa43f6d9b64ba29b022d,rs,phys201/nsdmd,model.ipynb,https://raw.githubusercontent.com/phys201/nsdmd/9826389761b81edb4196aa43f6d9b64ba29b022d~1/model.ipynb,https://raw.githubusercontent.com/phys201/nsdmd/9826389761b81edb4196aa43f6d9b64ba29b022d/model.ipynb
0db557eae3256c75cd1589d5bb41302da10a8bf6,efun,gkbharathy/Py_ML_Book_Raschka,code/ch08/ch08.ipynb,https://raw.githubusercontent.com/gkbharathy/Py_ML_Book_Raschka/0db557eae3256c75cd1589d5bb41302da10a8bf6~1/code/ch08/ch08.ipynb,https://raw.githubusercontent.com/gkbharathy/Py_ML_Book_Raschka/0db557eae3256c75cd1589d5bb41302da10a8bf6/code/ch08/ch08.ipynb
a98a5034fbb5426bf8ff1cec7955b2e9ec26e1fb,rs,mgribov/coursera-uw-ml,course-4/2_kmeans-with-text-data_blank.ipynb,https://raw.githubusercontent.com/mgribov/coursera-uw-ml/a98a5034fbb5426bf8ff1cec7955b2e9ec26e1fb~1/course-4/2_kmeans-with-text-data_blank.ipynb,https://raw.githubusercontent.com/mgribov/coursera-uw-ml/a98a5034fbb5426bf8ff1cec7955b2e9ec26e1fb/course-4/2_kmeans-with-text-data_blank.ipynb
a8fbc8e14780c2ea30555ac391cea65546240aa6,rs,zach401/acnportal,tutorials/lesson1_running_an_experiment.ipynb,https://raw.githubusercontent.com/zach401/acnportal/a8fbc8e14780c2ea30555ac391cea65546240aa6~1/tutorials/lesson1_running_an_experiment.ipynb,https://raw.githubusercontent.com/zach401/acnportal/a8fbc8e14780c2ea30555ac391cea65546240aa6/tutorials/lesson1_running_an_experiment.ipynb
e1e59c59e2fbfd8ec86538af5722ab93c5a0de80,t2c,nthiery/harmonic-modules,compute_character.ipynb,https://raw.githubusercontent.com/nthiery/harmonic-modules/e1e59c59e2fbfd8ec86538af5722ab93c5a0de80~1/compute_character.ipynb,https://raw.githubusercontent.com/nthiery/harmonic-modules/e1e59c59e2fbfd8ec86538af5722ab93c5a0de80/compute_character.ipynb
e1e59c59e2fbfd8ec86538af5722ab93c5a0de80,t2c,nthiery/harmonic-modules,compute_character.ipynb,https://raw.githubusercontent.com/nthiery/harmonic-modules/e1e59c59e2fbfd8ec86538af5722ab93c5a0de80~1/compute_character.ipynb,https://raw.githubusercontent.com/nthiery/harmonic-modules/e1e59c59e2fbfd8ec86538af5722ab93c5a0de80/compute_character.ipynb
0d057dc74bf7e34d14217fda493c0b571a458acd,efun,nthiery/harmonic-modules,compute_character.ipynb,https://raw.githubusercontent.com/nthiery/harmonic-modules/0d057dc74bf7e34d14217fda493c0b571a458acd~1/compute_character.ipynb,https://raw.githubusercontent.com/nthiery/harmonic-modules/0d057dc74bf7e34d14217fda493c0b571a458acd/compute_character.ipynb
817ee34a7c599cc7fd7a0b846bb58091f3f2b002,efun,nthiery/harmonic-modules,compute_character.ipynb,https://raw.githubusercontent.com/nthiery/harmonic-modules/817ee34a7c599cc7fd7a0b846bb58091f3f2b002~1/compute_character.ipynb,https://raw.githubusercontent.com/nthiery/harmonic-modules/817ee34a7c599cc7fd7a0b846bb58091f3f2b002/compute_character.ipynb
5661cd7006684b4d676e897a6e28a7e427a66129,rs,nthiery/harmonic-modules,compute_character.ipynb,https://raw.githubusercontent.com/nthiery/harmonic-modules/5661cd7006684b4d676e897a6e28a7e427a66129~1/compute_character.ipynb,https://raw.githubusercontent.com/nthiery/harmonic-modules/5661cd7006684b4d676e897a6e28a7e427a66129/compute_character.ipynb
017f079edfcba83984d03f164db2eb8a7e617b22,t3c,doppelgenkan/activity,up-down_stairs/up-down_stairs.ipynb,https://raw.githubusercontent.com/doppelgenkan/activity/017f079edfcba83984d03f164db2eb8a7e617b22~1/up-down_stairs/up-down_stairs.ipynb,https://raw.githubusercontent.com/doppelgenkan/activity/017f079edfcba83984d03f164db2eb8a7e617b22/up-down_stairs/up-down_stairs.ipynb
1bca8299fcf274fd1950fc947e06b11e70d479b2,t3c,doppelgenkan/activity,up-down_stairs/up-down_stairs.ipynb,https://raw.githubusercontent.com/doppelgenkan/activity/1bca8299fcf274fd1950fc947e06b11e70d479b2~1/up-down_stairs/up-down_stairs.ipynb,https://raw.githubusercontent.com/doppelgenkan/activity/1bca8299fcf274fd1950fc947e06b11e70d479b2/up-down_stairs/up-down_stairs.ipynb
321be8641cf4f2c656448242e4ad6f506a031676,efun,tonydisera/w207_6_sum19_g5_final_project,merge_pancancer_somatic_mutations/Logistic_regression.ipynb,https://raw.githubusercontent.com/tonydisera/w207_6_sum19_g5_final_project/321be8641cf4f2c656448242e4ad6f506a031676~1/merge_pancancer_somatic_mutations/Logistic_regression.ipynb,https://raw.githubusercontent.com/tonydisera/w207_6_sum19_g5_final_project/321be8641cf4f2c656448242e4ad6f506a031676/merge_pancancer_somatic_mutations/Logistic_regression.ipynb
321be8641cf4f2c656448242e4ad6f506a031676,efun,tonydisera/w207_6_sum19_g5_final_project,merge_pancancer_somatic_mutations/Logistic_regression.ipynb,https://raw.githubusercontent.com/tonydisera/w207_6_sum19_g5_final_project/321be8641cf4f2c656448242e4ad6f506a031676~1/merge_pancancer_somatic_mutations/Logistic_regression.ipynb,https://raw.githubusercontent.com/tonydisera/w207_6_sum19_g5_final_project/321be8641cf4f2c656448242e4ad6f506a031676/merge_pancancer_somatic_mutations/Logistic_regression.ipynb
4c3aba80a1c6a0720d1995755d4e506732b13b89,efun,tonydisera/w207_6_sum19_g5_final_project,merge_pancancer_somatic_mutations/Logistic_regression.ipynb,https://raw.githubusercontent.com/tonydisera/w207_6_sum19_g5_final_project/4c3aba80a1c6a0720d1995755d4e506732b13b89~1/merge_pancancer_somatic_mutations/Logistic_regression.ipynb,https://raw.githubusercontent.com/tonydisera/w207_6_sum19_g5_final_project/4c3aba80a1c6a0720d1995755d4e506732b13b89/merge_pancancer_somatic_mutations/Logistic_regression.ipynb
fda85b114ad289fcc265cc8934290aaff52ebe47,rs,DrSoap/SSY226_Energy_Consumption,Setup.ipynb,https://raw.githubusercontent.com/DrSoap/SSY226_Energy_Consumption/fda85b114ad289fcc265cc8934290aaff52ebe47~1/Setup.ipynb,https://raw.githubusercontent.com/DrSoap/SSY226_Energy_Consumption/fda85b114ad289fcc265cc8934290aaff52ebe47/Setup.ipynb
fda85b114ad289fcc265cc8934290aaff52ebe47,t2c,DrSoap/SSY226_Energy_Consumption,Setup.ipynb,https://raw.githubusercontent.com/DrSoap/SSY226_Energy_Consumption/fda85b114ad289fcc265cc8934290aaff52ebe47~1/Setup.ipynb,https://raw.githubusercontent.com/DrSoap/SSY226_Energy_Consumption/fda85b114ad289fcc265cc8934290aaff52ebe47/Setup.ipynb
8a81c2930fae48c9060708b3ddf9722086e98a74,ek,DrSoap/SSY226_Energy_Consumption,Setup.ipynb,https://raw.githubusercontent.com/DrSoap/SSY226_Energy_Consumption/8a81c2930fae48c9060708b3ddf9722086e98a74~1/Setup.ipynb,https://raw.githubusercontent.com/DrSoap/SSY226_Energy_Consumption/8a81c2930fae48c9060708b3ddf9722086e98a74/Setup.ipynb
466372b97ec16561cf6d5d5a72cf21a430ecf98f,rs,DrSoap/SSY226_Energy_Consumption,Setup.ipynb,https://raw.githubusercontent.com/DrSoap/SSY226_Energy_Consumption/466372b97ec16561cf6d5d5a72cf21a430ecf98f~1/Setup.ipynb,https://raw.githubusercontent.com/DrSoap/SSY226_Energy_Consumption/466372b97ec16561cf6d5d5a72cf21a430ecf98f/Setup.ipynb
e415fd95c3101f53447e17850e423c57775f7905,t2c,forrestsheldon/memNets,Histograms.ipynb,https://raw.githubusercontent.com/forrestsheldon/memNets/e415fd95c3101f53447e17850e423c57775f7905~1/Histograms.ipynb,https://raw.githubusercontent.com/forrestsheldon/memNets/e415fd95c3101f53447e17850e423c57775f7905/Histograms.ipynb
8bd57a15bff0aa746468360482bf895a065e9573,rs,paul-shannon/cyjs-jupyter,self-contained-notebooks/simple/waitOnBrowserResponse.ipynb,https://raw.githubusercontent.com/paul-shannon/cyjs-jupyter/8bd57a15bff0aa746468360482bf895a065e9573~1/self-contained-notebooks/simple/waitOnBrowserResponse.ipynb,https://raw.githubusercontent.com/paul-shannon/cyjs-jupyter/8bd57a15bff0aa746468360482bf895a065e9573/self-contained-notebooks/simple/waitOnBrowserResponse.ipynb
30b2a9c2fdac40c723656034c4066c7f05167809,rs,paul-shannon/cyjs-jupyter,self-contained-notebooks/simple/waitOnBrowserResponse.ipynb,https://raw.githubusercontent.com/paul-shannon/cyjs-jupyter/30b2a9c2fdac40c723656034c4066c7f05167809~1/self-contained-notebooks/simple/waitOnBrowserResponse.ipynb,https://raw.githubusercontent.com/paul-shannon/cyjs-jupyter/30b2a9c2fdac40c723656034c4066c7f05167809/self-contained-notebooks/simple/waitOnBrowserResponse.ipynb
9657a6dcb02ba0740358419883479ff6c85a13f5,efun,mojia/rocket,RocketRegression.ipynb,https://raw.githubusercontent.com/mojia/rocket/9657a6dcb02ba0740358419883479ff6c85a13f5~1/RocketRegression.ipynb,https://raw.githubusercontent.com/mojia/rocket/9657a6dcb02ba0740358419883479ff6c85a13f5/RocketRegression.ipynb
bbf94ccd5dc9619017bae5dba5420b5b9a210219,efun,mojia/rocket,RocketRegression.ipynb,https://raw.githubusercontent.com/mojia/rocket/bbf94ccd5dc9619017bae5dba5420b5b9a210219~1/RocketRegression.ipynb,https://raw.githubusercontent.com/mojia/rocket/bbf94ccd5dc9619017bae5dba5420b5b9a210219/RocketRegression.ipynb
5bf3544dd7fd9c5cbf1435eb26489e9607e21ca0,efun,jessehahm/SlopeAreaAnalysis,SlopeAreaAnalysis.ipynb,https://raw.githubusercontent.com/jessehahm/SlopeAreaAnalysis/5bf3544dd7fd9c5cbf1435eb26489e9607e21ca0~1/SlopeAreaAnalysis.ipynb,https://raw.githubusercontent.com/jessehahm/SlopeAreaAnalysis/5bf3544dd7fd9c5cbf1435eb26489e9607e21ca0/SlopeAreaAnalysis.ipynb
f7de631936b9614ceb38f398327bc6695788970f,efun,ZaraYar/Analyzing-NYC-High-School-Data,Basics.ipynb,https://raw.githubusercontent.com/ZaraYar/Analyzing-NYC-High-School-Data/f7de631936b9614ceb38f398327bc6695788970f~1/Basics.ipynb,https://raw.githubusercontent.com/ZaraYar/Analyzing-NYC-High-School-Data/f7de631936b9614ceb38f398327bc6695788970f/Basics.ipynb
f7de631936b9614ceb38f398327bc6695788970f,efun,ZaraYar/Analyzing-NYC-High-School-Data,Basics.ipynb,https://raw.githubusercontent.com/ZaraYar/Analyzing-NYC-High-School-Data/f7de631936b9614ceb38f398327bc6695788970f~1/Basics.ipynb,https://raw.githubusercontent.com/ZaraYar/Analyzing-NYC-High-School-Data/f7de631936b9614ceb38f398327bc6695788970f/Basics.ipynb
f7de631936b9614ceb38f398327bc6695788970f,efun,ZaraYar/Analyzing-NYC-High-School-Data,Basics.ipynb,https://raw.githubusercontent.com/ZaraYar/Analyzing-NYC-High-School-Data/f7de631936b9614ceb38f398327bc6695788970f~1/Basics.ipynb,https://raw.githubusercontent.com/ZaraYar/Analyzing-NYC-High-School-Data/f7de631936b9614ceb38f398327bc6695788970f/Basics.ipynb
f7de631936b9614ceb38f398327bc6695788970f,efun,ZaraYar/Analyzing-NYC-High-School-Data,Basics.ipynb,https://raw.githubusercontent.com/ZaraYar/Analyzing-NYC-High-School-Data/f7de631936b9614ceb38f398327bc6695788970f~1/Basics.ipynb,https://raw.githubusercontent.com/ZaraYar/Analyzing-NYC-High-School-Data/f7de631936b9614ceb38f398327bc6695788970f/Basics.ipynb
034101d4e7076649f39e842c8842a114c699705d,efun,WillieMaddox/MixSig,mixsig.ipynb,https://raw.githubusercontent.com/WillieMaddox/MixSig/034101d4e7076649f39e842c8842a114c699705d~1/mixsig.ipynb,https://raw.githubusercontent.com/WillieMaddox/MixSig/034101d4e7076649f39e842c8842a114c699705d/mixsig.ipynb
c726fd3c40e1892c2e072b5ab663d3a363383ae1,rs,WillieMaddox/MixSig,mixsig.ipynb,https://raw.githubusercontent.com/WillieMaddox/MixSig/c726fd3c40e1892c2e072b5ab663d3a363383ae1~1/mixsig.ipynb,https://raw.githubusercontent.com/WillieMaddox/MixSig/c726fd3c40e1892c2e072b5ab663d3a363383ae1/mixsig.ipynb
74a0daf4be5ccc2106693eafa2ac64d0b2213c12,t1c,WillieMaddox/MixSig,mixsig.ipynb,https://raw.githubusercontent.com/WillieMaddox/MixSig/74a0daf4be5ccc2106693eafa2ac64d0b2213c12~1/mixsig.ipynb,https://raw.githubusercontent.com/WillieMaddox/MixSig/74a0daf4be5ccc2106693eafa2ac64d0b2213c12/mixsig.ipynb
8674e95cbdf4b49e6a0bbc7675db8e29da75b98d,ev,Rishivikram1/mxnet,chapter02_supervised-learning/softmax-regression-scratch.ipynb,https://raw.githubusercontent.com/Rishivikram1/mxnet/8674e95cbdf4b49e6a0bbc7675db8e29da75b98d~1/chapter02_supervised-learning/softmax-regression-scratch.ipynb,https://raw.githubusercontent.com/Rishivikram1/mxnet/8674e95cbdf4b49e6a0bbc7675db8e29da75b98d/chapter02_supervised-learning/softmax-regression-scratch.ipynb
43004ec0976a0894abdc501c8a5339fdec880218,rs,jpcolino/IPython_notebooks,Multiprocessing\ MonteCarlo\ Simulation.ipynb,https://raw.githubusercontent.com/jpcolino/IPython_notebooks/43004ec0976a0894abdc501c8a5339fdec880218~1/Multiprocessing\ MonteCarlo\ Simulation.ipynb,https://raw.githubusercontent.com/jpcolino/IPython_notebooks/43004ec0976a0894abdc501c8a5339fdec880218/Multiprocessing\ MonteCarlo\ Simulation.ipynb
80b30e1c155bb8c8ad3b331de5fd6c7aade14b79,ek,jpcolino/IPython_notebooks,Multiprocessing\ MonteCarlo\ Simulation.ipynb,https://raw.githubusercontent.com/jpcolino/IPython_notebooks/80b30e1c155bb8c8ad3b331de5fd6c7aade14b79~1/Multiprocessing\ MonteCarlo\ Simulation.ipynb,https://raw.githubusercontent.com/jpcolino/IPython_notebooks/80b30e1c155bb8c8ad3b331de5fd6c7aade14b79/Multiprocessing\ MonteCarlo\ Simulation.ipynb
80b30e1c155bb8c8ad3b331de5fd6c7aade14b79,efun,jpcolino/IPython_notebooks,Multiprocessing\ MonteCarlo\ Simulation.ipynb,https://raw.githubusercontent.com/jpcolino/IPython_notebooks/80b30e1c155bb8c8ad3b331de5fd6c7aade14b79~1/Multiprocessing\ MonteCarlo\ Simulation.ipynb,https://raw.githubusercontent.com/jpcolino/IPython_notebooks/80b30e1c155bb8c8ad3b331de5fd6c7aade14b79/Multiprocessing\ MonteCarlo\ Simulation.ipynb
a3512514e3afd4939069142c30779c7de3393f70,t2c,odebeir/info-h-500-501,05-Morphomathematics/01-Operators.ipynb,https://raw.githubusercontent.com/odebeir/info-h-500-501/a3512514e3afd4939069142c30779c7de3393f70~1/05-Morphomathematics/01-Operators.ipynb,https://raw.githubusercontent.com/odebeir/info-h-500-501/a3512514e3afd4939069142c30779c7de3393f70/05-Morphomathematics/01-Operators.ipynb
54228602b04ec92dcf944a26b0d61f2adef017d8,t2c,odebeir/info-h-500-501,05-Morphomathematics/01-Operators.ipynb,https://raw.githubusercontent.com/odebeir/info-h-500-501/54228602b04ec92dcf944a26b0d61f2adef017d8~1/05-Morphomathematics/01-Operators.ipynb,https://raw.githubusercontent.com/odebeir/info-h-500-501/54228602b04ec92dcf944a26b0d61f2adef017d8/05-Morphomathematics/01-Operators.ipynb
066c68554d7181e54a9a68ee06169b9ea435ecce,rs,ekostat/ekostat_calculator,notebooks/lv_notebook_Indicator-Copy1.ipynb,https://raw.githubusercontent.com/ekostat/ekostat_calculator/066c68554d7181e54a9a68ee06169b9ea435ecce~1/notebooks/lv_notebook_Indicator-Copy1.ipynb,https://raw.githubusercontent.com/ekostat/ekostat_calculator/066c68554d7181e54a9a68ee06169b9ea435ecce/notebooks/lv_notebook_Indicator-Copy1.ipynb
cc1f5e323c984c9494860f0dc808e2265cda2202,efun,188xuhe/handson-ml,13_convolutional_neural_networks.ipynb,https://raw.githubusercontent.com/188xuhe/handson-ml/cc1f5e323c984c9494860f0dc808e2265cda2202~1/13_convolutional_neural_networks.ipynb,https://raw.githubusercontent.com/188xuhe/handson-ml/cc1f5e323c984c9494860f0dc808e2265cda2202/13_convolutional_neural_networks.ipynb
cc1f5e323c984c9494860f0dc808e2265cda2202,ek,188xuhe/handson-ml,13_convolutional_neural_networks.ipynb,https://raw.githubusercontent.com/188xuhe/handson-ml/cc1f5e323c984c9494860f0dc808e2265cda2202~1/13_convolutional_neural_networks.ipynb,https://raw.githubusercontent.com/188xuhe/handson-ml/cc1f5e323c984c9494860f0dc808e2265cda2202/13_convolutional_neural_networks.ipynb
f0cc5bf4c23e4a671328e10854cf73817252376a,t1c,qwretz/fpraktikum,Dynamic\ Light\ Scattering/Struktur.ipynb,https://raw.githubusercontent.com/qwretz/fpraktikum/f0cc5bf4c23e4a671328e10854cf73817252376a~1/Dynamic\ Light\ Scattering/Struktur.ipynb,https://raw.githubusercontent.com/qwretz/fpraktikum/f0cc5bf4c23e4a671328e10854cf73817252376a/Dynamic\ Light\ Scattering/Struktur.ipynb
b076843131a421e87c4ed39e1f304f5c8b02d3e9,efun,qwretz/fpraktikum,Dynamic\ Light\ Scattering/Struktur.ipynb,https://raw.githubusercontent.com/qwretz/fpraktikum/b076843131a421e87c4ed39e1f304f5c8b02d3e9~1/Dynamic\ Light\ Scattering/Struktur.ipynb,https://raw.githubusercontent.com/qwretz/fpraktikum/b076843131a421e87c4ed39e1f304f5c8b02d3e9/Dynamic\ Light\ Scattering/Struktur.ipynb
dc4ce4ba5324468994a54828b49c9eb11bdf5b0a,rs,qwretz/fpraktikum,Dynamic\ Light\ Scattering/Struktur.ipynb,https://raw.githubusercontent.com/qwretz/fpraktikum/dc4ce4ba5324468994a54828b49c9eb11bdf5b0a~1/Dynamic\ Light\ Scattering/Struktur.ipynb,https://raw.githubusercontent.com/qwretz/fpraktikum/dc4ce4ba5324468994a54828b49c9eb11bdf5b0a/Dynamic\ Light\ Scattering/Struktur.ipynb
5e8196dd142c569e72afe077341805fd1aff84b2,efun,AlexlwAstro/phd_work,franec_stampe_plots.ipynb,https://raw.githubusercontent.com/AlexlwAstro/phd_work/5e8196dd142c569e72afe077341805fd1aff84b2~1/franec_stampe_plots.ipynb,https://raw.githubusercontent.com/AlexlwAstro/phd_work/5e8196dd142c569e72afe077341805fd1aff84b2/franec_stampe_plots.ipynb
054a98ac71a771f23a4415b7aea56409fca7ca50,efun,AlexlwAstro/phd_work,franec_stampe_plots.ipynb,https://raw.githubusercontent.com/AlexlwAstro/phd_work/054a98ac71a771f23a4415b7aea56409fca7ca50~1/franec_stampe_plots.ipynb,https://raw.githubusercontent.com/AlexlwAstro/phd_work/054a98ac71a771f23a4415b7aea56409fca7ca50/franec_stampe_plots.ipynb
054a98ac71a771f23a4415b7aea56409fca7ca50,rs,AlexlwAstro/phd_work,franec_stampe_plots.ipynb,https://raw.githubusercontent.com/AlexlwAstro/phd_work/054a98ac71a771f23a4415b7aea56409fca7ca50~1/franec_stampe_plots.ipynb,https://raw.githubusercontent.com/AlexlwAstro/phd_work/054a98ac71a771f23a4415b7aea56409fca7ca50/franec_stampe_plots.ipynb
8f7eaf8d926ae747c1277558b3bf3aa6bbed5f0c,t2c,AlexlwAstro/phd_work,franec_stampe_plots.ipynb,https://raw.githubusercontent.com/AlexlwAstro/phd_work/8f7eaf8d926ae747c1277558b3bf3aa6bbed5f0c~1/franec_stampe_plots.ipynb,https://raw.githubusercontent.com/AlexlwAstro/phd_work/8f7eaf8d926ae747c1277558b3bf3aa6bbed5f0c/franec_stampe_plots.ipynb
37665e66b09acbb42f072f49fff679f7f408ef01,efun,tralpha/spotify-project,DataLoader.ipynb,https://raw.githubusercontent.com/tralpha/spotify-project/37665e66b09acbb42f072f49fff679f7f408ef01~1/DataLoader.ipynb,https://raw.githubusercontent.com/tralpha/spotify-project/37665e66b09acbb42f072f49fff679f7f408ef01/DataLoader.ipynb
61e9c14e851d672e83ce3e66d2e9629342c46043,t2c,SlaybaughLab/88_Data,Experiments/PHS/33MeVTa_29-31Mar17/33MeVTa_BeamOnly.ipynb,https://raw.githubusercontent.com/SlaybaughLab/88_Data/61e9c14e851d672e83ce3e66d2e9629342c46043~1/Experiments/PHS/33MeVTa_29-31Mar17/33MeVTa_BeamOnly.ipynb,https://raw.githubusercontent.com/SlaybaughLab/88_Data/61e9c14e851d672e83ce3e66d2e9629342c46043/Experiments/PHS/33MeVTa_29-31Mar17/33MeVTa_BeamOnly.ipynb
b97980fd7af05e9e6336c1015beb3720a09215e4,t2c,compercept/acm2017_abc,notebooks/Tuberculosis.ipynb,https://raw.githubusercontent.com/compercept/acm2017_abc/b97980fd7af05e9e6336c1015beb3720a09215e4~1/notebooks/Tuberculosis.ipynb,https://raw.githubusercontent.com/compercept/acm2017_abc/b97980fd7af05e9e6336c1015beb3720a09215e4/notebooks/Tuberculosis.ipynb
9302d5bb3acbac44cd36c4dee5d6cf51a81bf376,efun,compercept/acm2017_abc,notebooks/Tuberculosis.ipynb,https://raw.githubusercontent.com/compercept/acm2017_abc/9302d5bb3acbac44cd36c4dee5d6cf51a81bf376~1/notebooks/Tuberculosis.ipynb,https://raw.githubusercontent.com/compercept/acm2017_abc/9302d5bb3acbac44cd36c4dee5d6cf51a81bf376/notebooks/Tuberculosis.ipynb
1aff53a4ac1b684d668747d60d88c8f896dfa81c,rs,rambandaru/MAE6286,Assignments/Assign_2.ipynb,https://raw.githubusercontent.com/rambandaru/MAE6286/1aff53a4ac1b684d668747d60d88c8f896dfa81c~1/Assignments/Assign_2.ipynb,https://raw.githubusercontent.com/rambandaru/MAE6286/1aff53a4ac1b684d668747d60d88c8f896dfa81c/Assignments/Assign_2.ipynb
aeb37f60c4d7b66f7f4bfa8cfe512b014f2e515e,rs,tessadgreen/cellfate,model.ipynb,https://raw.githubusercontent.com/tessadgreen/cellfate/aeb37f60c4d7b66f7f4bfa8cfe512b014f2e515e~1/model.ipynb,https://raw.githubusercontent.com/tessadgreen/cellfate/aeb37f60c4d7b66f7f4bfa8cfe512b014f2e515e/model.ipynb
a1f4bb3ca960fb3279a6b4df98ca87692234519e,rs,rfeinman/hw-mathtools,Feinman_Reuben_HW6/hw6.ipynb,https://raw.githubusercontent.com/rfeinman/hw-mathtools/a1f4bb3ca960fb3279a6b4df98ca87692234519e~1/Feinman_Reuben_HW6/hw6.ipynb,https://raw.githubusercontent.com/rfeinman/hw-mathtools/a1f4bb3ca960fb3279a6b4df98ca87692234519e/Feinman_Reuben_HW6/hw6.ipynb
25548149afffc7cbcf83530e06507beb99b59b25,rs,kaiszybiak/RoboND-Rover-Project,code/Rover_Project_Test_Notebook.ipynb,https://raw.githubusercontent.com/kaiszybiak/RoboND-Rover-Project/25548149afffc7cbcf83530e06507beb99b59b25~1/code/Rover_Project_Test_Notebook.ipynb,https://raw.githubusercontent.com/kaiszybiak/RoboND-Rover-Project/25548149afffc7cbcf83530e06507beb99b59b25/code/Rover_Project_Test_Notebook.ipynb
e499439c539256830811abfdad9321bad4c864b4,t2c,joanna-lewis/ct_surveillance,three_compartment_model/three_compartment_model.ipynb,https://raw.githubusercontent.com/joanna-lewis/ct_surveillance/e499439c539256830811abfdad9321bad4c864b4~1/three_compartment_model/three_compartment_model.ipynb,https://raw.githubusercontent.com/joanna-lewis/ct_surveillance/e499439c539256830811abfdad9321bad4c864b4/three_compartment_model/three_compartment_model.ipynb
e415df4775e97621bad6e4c4a3f1a04131d53ed7,rs,joanna-lewis/ct_surveillance,three_compartment_model/three_compartment_model.ipynb,https://raw.githubusercontent.com/joanna-lewis/ct_surveillance/e415df4775e97621bad6e4c4a3f1a04131d53ed7~1/three_compartment_model/three_compartment_model.ipynb,https://raw.githubusercontent.com/joanna-lewis/ct_surveillance/e415df4775e97621bad6e4c4a3f1a04131d53ed7/three_compartment_model/three_compartment_model.ipynb
304529ed07b06c0aca900f5bbe4938aa7a087514,rs,jangeloni/challenge_amadeus,second_exercise.ipynb,https://raw.githubusercontent.com/jangeloni/challenge_amadeus/304529ed07b06c0aca900f5bbe4938aa7a087514~1/second_exercise.ipynb,https://raw.githubusercontent.com/jangeloni/challenge_amadeus/304529ed07b06c0aca900f5bbe4938aa7a087514/second_exercise.ipynb
62d27ccadcdd0cf15e5a94e9774bb90bcfae0054,efun,CyrilWendl/SIE-Project,Code/decision_tree.ipynb,https://raw.githubusercontent.com/CyrilWendl/SIE-Project/62d27ccadcdd0cf15e5a94e9774bb90bcfae0054~1/Code/decision_tree.ipynb,https://raw.githubusercontent.com/CyrilWendl/SIE-Project/62d27ccadcdd0cf15e5a94e9774bb90bcfae0054/Code/decision_tree.ipynb
62d27ccadcdd0cf15e5a94e9774bb90bcfae0054,efun,CyrilWendl/SIE-Project,Code/decision_tree.ipynb,https://raw.githubusercontent.com/CyrilWendl/SIE-Project/62d27ccadcdd0cf15e5a94e9774bb90bcfae0054~1/Code/decision_tree.ipynb,https://raw.githubusercontent.com/CyrilWendl/SIE-Project/62d27ccadcdd0cf15e5a94e9774bb90bcfae0054/Code/decision_tree.ipynb
f0a3c93f7ceda35713a7d9b2bb56f3ab870d3d9b,efun,CyrilWendl/SIE-Project,Code/decision_tree.ipynb,https://raw.githubusercontent.com/CyrilWendl/SIE-Project/f0a3c93f7ceda35713a7d9b2bb56f3ab870d3d9b~1/Code/decision_tree.ipynb,https://raw.githubusercontent.com/CyrilWendl/SIE-Project/f0a3c93f7ceda35713a7d9b2bb56f3ab870d3d9b/Code/decision_tree.ipynb
096b4769b5175a927ba8908f46a3e4e6d3587086,t1c,wakemeup-xyz/TianChi_IJCAI-17_sales_prediction_code,Prediction.ipynb,https://raw.githubusercontent.com/wakemeup-xyz/TianChi_IJCAI-17_sales_prediction_code/096b4769b5175a927ba8908f46a3e4e6d3587086~1/Prediction.ipynb,https://raw.githubusercontent.com/wakemeup-xyz/TianChi_IJCAI-17_sales_prediction_code/096b4769b5175a927ba8908f46a3e4e6d3587086/Prediction.ipynb
5dea00274df9572ffa1f4261aac1303b67846765,efun,GuilhermeFreire/Keystrokes,Keystroke\ Analysis.ipynb,https://raw.githubusercontent.com/GuilhermeFreire/Keystrokes/5dea00274df9572ffa1f4261aac1303b67846765~1/Keystroke\ Analysis.ipynb,https://raw.githubusercontent.com/GuilhermeFreire/Keystrokes/5dea00274df9572ffa1f4261aac1303b67846765/Keystroke\ Analysis.ipynb
5dea00274df9572ffa1f4261aac1303b67846765,efun,GuilhermeFreire/Keystrokes,Keystroke\ Analysis.ipynb,https://raw.githubusercontent.com/GuilhermeFreire/Keystrokes/5dea00274df9572ffa1f4261aac1303b67846765~1/Keystroke\ Analysis.ipynb,https://raw.githubusercontent.com/GuilhermeFreire/Keystrokes/5dea00274df9572ffa1f4261aac1303b67846765/Keystroke\ Analysis.ipynb
5dea00274df9572ffa1f4261aac1303b67846765,efun,GuilhermeFreire/Keystrokes,Keystroke\ Analysis.ipynb,https://raw.githubusercontent.com/GuilhermeFreire/Keystrokes/5dea00274df9572ffa1f4261aac1303b67846765~1/Keystroke\ Analysis.ipynb,https://raw.githubusercontent.com/GuilhermeFreire/Keystrokes/5dea00274df9572ffa1f4261aac1303b67846765/Keystroke\ Analysis.ipynb
